GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0041000225,1610612760,Thunder,OKC,Oklahoma City,240:00,109.7,110.0,75.7,79.1,34.0,30.9,0.595,1.22,17.3,0.386,0.698,0.557,19.947,20.0,0.532,0.567,1.0,0.2,92.68,90.5,75.42,90,0.706
0041000225,1610612763,Grizzlies,MEM,Memphis,240:00,75.7,79.1,109.7,110.0,-34.0,-30.9,0.536,1.0,12.7,0.302,0.614,0.443,15.77,16.5,0.372,0.409,1.0,0.2,92.68,90.5,75.42,91,0.294
0041000226,1610612760,Thunder,OKC,Oklahoma City,240:00,87.8,89.2,98.3,102.2,-10.5,-12.9,0.484,0.94,13.0,0.191,0.735,0.469,16.92,17.2,0.446,0.491,1.0,0.199,95.62,93.0,77.5,93,0.409
0041000226,1610612763,Grizzlies,MEM,Memphis,240:00,98.3,102.2,87.8,89.2,10.5,12.9,0.556,1.82,16.2,0.265,0.809,0.531,11.378,11.8,0.464,0.513,1.0,0.201,95.62,93.0,77.5,93,0.591
0041000227,1610612760,Thunder,OKC,Oklahoma City,240:00,121.9,122.1,99.6,104.7,22.3,17.4,0.676,1.92,20.0,0.415,0.582,0.51,15.095,15.1,0.552,0.603,1.0,0.202,88.24,86.0,71.67,86,0.653
0041000227,1610612763,Grizzlies,MEM,Memphis,240:00,99.6,104.7,121.9,122.1,-22.3,-17.4,0.371,1.3,10.9,0.418,0.585,0.49,11.067,11.6,0.426,0.467,1.0,0.201,88.24,86.0,71.67,86,0.347
0041000231,1610612742,Mavericks,DAL,Dallas,240:00,106.9,104.3,101.3,102.2,5.6,2.2,0.769,2.73,24.0,,0.735,,12.244,12.0,0.551,0.573,1.0,0.2,91.32,92.0,76.67,92,0.533
0041000231,1610612747,Lakers,LAL,Los Angeles,240:00,101.3,102.2,106.9,104.3,-5.6,-2.2,0.583,1.91,16.8,0.265,,,11.853,12.0,0.458,0.506,1.0,0.198,91.32,92.0,76.67,92,0.467
0041000232,1610612742,Mavericks,DAL,Dallas,240:00,103.1,106.9,91.2,94.2,11.8,12.7,0.588,1.82,16.5,0.327,0.673,0.505,12.19,12.6,0.469,0.515,1.0,0.198,89.52,86.5,72.08,87,0.558
0041000232,1610612747,Lakers,LAL,Los Angeles,240:00,91.2,94.2,103.1,106.9,-11.8,-12.7,0.529,1.8,15.0,0.327,0.673,0.495,11.261,11.6,0.422,0.441,1.0,0.2,89.52,86.5,72.08,86,0.442
0041000233,1610612742,Mavericks,DAL,Dallas,240:00,114.3,114.0,106.8,109.5,7.5,4.4,0.71,1.57,19.0,0.308,0.696,0.518,16.325,16.3,0.552,0.614,1.0,0.196,85.96,85.0,70.83,86,0.577
0041000233,1610612747,Lakers,LAL,Los Angeles,240:00,106.8,109.5,114.3,114.0,-7.5,-4.4,0.487,1.73,16.1,0.304,0.692,0.482,12.767,13.1,0.494,0.522,1.0,0.196,85.96,85.0,70.83,84,0.423
0041000234,1610612742,Mavericks,DAL,Dallas,240:00,127.9,131.2,91.1,92.5,36.9,38.7,0.727,1.6,24.0,,0.679,,20.973,21.5,0.74,0.75,1.0,0.195,94.9,93.0,77.5,93,0.714
0041000234,1610612747,Lakers,LAL,Los Angeles,240:00,91.1,92.5,127.9,131.2,-36.9,-38.7,0.516,1.0,12.8,0.321,,,16.942,17.2,0.409,0.46,1.0,0.199,94.9,93.0,77.5,93,0.286
0041000301,1610612741,Bulls,CHI,Chicago,240:00,118.7,122.6,96.9,98.8,21.7,23.8,0.605,2.3,17.9,0.451,0.778,0.586,11.521,11.9,0.494,0.538,1.0,0.195,85.7,83.5,69.58,84,0.602
0041000301,1610612748,Heat,MIA,Miami,240:00,96.9,98.8,118.7,122.6,-21.7,-23.8,0.344,0.69,10.8,0.222,0.549,0.414,18.913,19.3,0.493,0.55,1.0,0.199,85.7,83.5,69.58,83,0.398
0041000302,1610612741,Bulls,CHI,Chicago,240:00,86.8,89.3,101.7,98.8,-15.0,-9.6,0.536,1.5,12.7,0.339,0.684,0.474,11.569,11.9,0.36,0.401,1.0,0.201,85.0,85.0,70.83,84,0.32
0041000302,1610612748,Heat,MIA,Miami,240:00,101.7,98.8,86.8,89.3,15.0,9.6,0.563,1.2,16.1,0.316,0.661,0.526,17.951,17.4,0.493,0.541,1.0,0.201,85.0,85.0,70.83,86,0.68
0041000303,1610612741,Bulls,CHI,Chicago,240:00,98.6,98.8,113.3,111.6,-14.7,-12.8,0.469,1.15,13.1,0.34,0.833,0.554,15.074,15.1,0.448,0.493,1.0,0.198,85.5,86.0,71.67,86,0.373
0041000303,1610612748,Heat,MIA,Miami,240:00,113.3,111.6,98.6,98.8,14.7,12.8,0.588,2.0,18.2,0.167,0.66,0.446,11.798,11.6,0.53,0.602,1.0,0.201,85.5,86.0,71.67,86,0.627
0041000304,1610612741,Bulls,CHI,Chicago,265:00,85.6,93.9,101.3,102.0,-15.7,-8.1,0.571,0.91,14.4,0.382,0.756,0.55,20.243,22.2,0.437,0.481,1.0,0.192,94.37,89.66,74.72,99,0.407
0041000304,1610612748,Heat,MIA,Miami,265:00,101.3,102.0,85.6,93.9,15.7,8.1,0.375,0.75,10.0,0.244,0.618,0.45,16.045,16.2,0.46,0.551,1.0,0.199,94.37,89.66,74.72,99,0.593
0041000305,1610612741,Bulls,CHI,Chicago,240:00,89.6,89.9,90.7,94.3,-1.0,-4.4,0.621,1.8,15.2,0.268,0.804,0.51,11.206,11.2,0.401,0.443,1.0,0.202,90.38,88.5,73.75,89,0.461
0041000305,1610612748,Heat,MIA,Miami,240:00,90.7,94.3,89.6,89.9,1.0,4.4,0.462,0.71,11.0,0.196,0.732,0.49,18.575,19.3,0.439,0.515,1.0,0.193,90.38,88.5,73.75,88,0.539
0041000311,1610612742,Mavericks,DAL,Dallas,240:00,128.9,131.5,120.5,123.1,8.4,8.4,0.564,1.69,17.8,,0.65,,13.853,14.1,0.596,0.681,1.0,0.196,93.38,91.5,76.25,92,0.555
0041000311,1610612760,Thunder,OKC,Oklahoma City,240:00,120.5,123.1,128.9,131.5,-8.4,-8.4,0.559,1.46,15.5,0.35,,,13.991,14.3,0.521,0.616,1.0,0.2,93.38,91.5,76.25,91,0.445
0041000312,1610612742,Mavericks,DAL,Dallas,240:00,112.9,113.6,121.2,121.8,-8.3,-8.2,0.514,1.5,14.9,,0.706,,13.55,13.6,0.494,0.552,1.0,0.201,88.0,87.5,72.92,88,0.454
0041000312,1610612760,Thunder,OKC,Oklahoma City,240:00,121.2,121.8,112.9,113.6,8.3,8.2,0.436,1.13,15.0,0.294,,,17.155,17.2,0.607,0.651,1.0,0.197,88.0,87.5,72.92,87,0.546
0041000313,1610612742,Mavericks,DAL,Dallas,240:00,100.1,101.1,94.7,95.6,5.4,5.5,0.583,1.75,17.1,0.245,0.667,0.454,12.914,13.0,0.482,0.517,1.0,0.2,92.38,91.5,76.25,92,0.521
0041000313,1610612760,Thunder,OKC,Oklahoma City,240:00,94.7,95.6,100.1,101.1,-5.4,-5.5,0.407,0.79,9.6,0.333,0.755,0.546,15.244,15.4,0.372,0.484,1.0,0.202,92.38,91.5,76.25,91,0.479
0041000314,1610612742,Mavericks,DAL,Dallas,265:00,105.5,105.7,98.1,101.0,7.4,4.7,0.457,1.23,12.6,0.208,0.566,0.396,12.246,12.3,0.481,0.57,1.0,0.202,96.53,95.09,79.25,106,0.533
0041000314,1610612760,Thunder,OKC,Oklahoma City,265:00,98.1,101.0,105.5,105.7,-7.4,-4.7,0.548,0.88,15.3,0.434,0.792,0.604,24.299,25.0,0.478,0.52,1.0,0.197,96.53,95.09,79.25,104,0.467
0041000315,1610612742,Mavericks,DAL,Dallas,240:00,108.9,106.4,105.5,104.3,3.4,2.0,0.594,1.58,15.2,,,,13.066,12.8,0.442,0.533,1.0,0.2,91.42,93.0,77.5,94,0.532
0041000315,1610612760,Thunder,OKC,Oklahoma City,240:00,105.5,104.3,108.9,106.4,-3.4,-2.0,0.457,1.23,13.1,,,,14.286,14.1,0.457,0.516,1.0,0.202,91.42,93.0,77.5,92,0.468
0041000401,1610612742,Mavericks,DAL,Dallas,240:00,97.6,101.2,105.2,108.2,-7.6,-7.0,0.72,1.64,16.4,0.222,0.604,0.429,12.779,13.3,0.44,0.518,1.0,0.202,86.76,84.0,70.0,83,0.481
0041000401,1610612748,Heat,MIA,Miami,240:00,105.2,108.2,97.6,101.2,7.6,7.0,0.645,1.67,16.2,0.396,0.778,0.571,13.724,14.1,0.456,0.503,1.0,0.195,86.76,84.0,70.0,85,0.519
0041000402,1610612742,Mavericks,DAL,Dallas,240:00,101.9,108.0,103.8,103.3,-2.0,4.6,0.5,0.9,14.7,0.405,0.767,0.588,21.45,22.7,0.52,0.564,1.0,0.198,91.4,89.0,74.17,88,0.498
0041000402,1610612748,Heat,MIA,Miami,240:00,103.8,103.3,101.9,108.0,2.0,-4.6,0.382,1.08,12.0,0.233,0.595,0.412,13.399,13.3,0.527,0.556,1.0,0.201,91.4,89.0,74.17,90,0.502
0041000403,1610612742,Mavericks,DAL,Dallas,240:00,102.5,100.0,99.3,102.3,3.2,-2.3,0.643,1.29,15.8,0.295,0.689,0.494,16.691,16.3,0.457,0.525,1.0,0.202,86.24,86.0,71.67,86,0.533
0041000403,1610612748,Heat,MIA,Miami,240:00,99.3,102.3,102.5,100.0,-3.2,2.3,0.588,1.54,17.0,0.311,0.705,0.506,14.673,15.1,0.487,0.52,1.0,0.195,86.24,86.0,71.67,86,0.467
0041000404,1610612742,Mavericks,DAL,Dallas,240:00,100.9,102.4,97.0,97.6,3.9,4.7,0.448,1.18,11.8,0.348,,,12.911,13.1,0.425,0.499,1.0,0.204,85.38,84.5,70.42,84,0.508
0041000404,1610612748,Heat,MIA,Miami,240:00,97.0,97.6,100.9,102.4,-3.9,-4.7,0.594,1.27,15.9,,0.652,,17.532,17.6,0.44,0.485,1.0,0.197,85.38,84.5,70.42,85,0.492
0041000405,1610612742,Mavericks,DAL,Dallas,240:00,127.4,125.8,113.9,117.0,13.6,8.8,0.59,2.09,20.0,,0.639,,12.517,12.4,0.659,0.692,1.0,0.2,89.16,88.5,73.75,89,0.546
0041000405,1610612748,Heat,MIA,Miami,240:00,113.9,117.0,127.4,125.8,-13.6,-8.8,0.676,1.39,20.1,0.361,,,19.903,20.5,0.586,0.632,1.0,0.197,89.16,88.5,73.75,88,0.454
0041000406,1610612742,Mavericks,DAL,Dallas,240:00,111.8,112.9,100.5,103.3,11.3,9.6,0.463,1.36,15.5,0.295,0.705,0.5,14.906,15.1,0.567,0.584,1.0,0.2,94.22,92.5,77.08,93,0.529
0041000406,1610612748,Heat,MIA,Miami,240:00,100.5,103.3,111.8,112.9,-11.3,-9.6,0.588,1.18,16.2,0.295,0.705,0.5,17.986,18.5,0.521,0.549,1.0,0.199,94.22,92.5,77.08,92,0.471
0041100101,1610612741,Bulls,CHI,Chicago,240:00,106.7,107.3,95.1,95.8,11.5,11.5,0.7,1.56,20.8,0.325,0.741,0.564,18.641,18.8,0.551,0.582,1.0,0.201,96.1,95.5,79.58,96,0.598
0041100101,1610612755,76ers,PHI,Philadelphia,240:00,95.1,95.8,106.7,107.3,-11.5,-11.5,0.545,1.64,14.3,0.259,0.675,0.436,11.501,11.6,0.404,0.471,1.0,0.201,96.1,95.5,79.58,95,0.402
0041100102,1610612741,Bulls,CHI,Chicago,240:00,102.3,105.7,125.9,128.2,-23.6,-22.5,0.605,2.88,18.7,0.347,0.758,0.512,8.897,9.2,0.488,0.5,1.0,0.202,88.26,86.0,71.67,87,0.392
0041100102,1610612755,76ers,PHI,Philadelphia,240:00,125.9,128.2,102.3,105.7,23.6,22.5,0.5,2.56,19.7,0.242,0.653,0.488,10.393,10.6,0.622,0.644,1.0,0.194,88.26,86.0,71.67,85,0.608
0041100103,1610612741,Bulls,CHI,Chicago,240:00,84.9,88.1,90.3,91.9,-5.3,-3.8,0.786,1.29,17.7,0.365,0.704,0.538,19.513,20.2,0.4,0.435,1.0,0.198,87.32,85.0,70.83,84,0.47
0041100103,1610612755,76ers,PHI,Philadelphia,240:00,90.3,91.9,84.9,88.1,5.3,3.8,0.5,1.44,11.6,0.296,0.635,0.462,10.283,10.5,0.349,0.436,1.0,0.199,87.32,85.0,70.83,86,0.53
0041100104,1610612741,Bulls,CHI,Chicago,240:00,87.1,90.1,99.3,98.9,-12.2,-8.8,0.618,1.5,16.6,0.296,0.736,0.514,14.868,15.4,0.418,0.45,1.0,0.198,91.9,90.5,75.42,91,0.474
0041100104,1610612755,76ers,PHI,Philadelphia,240:00,99.3,98.9,87.1,90.1,12.2,8.8,0.516,1.78,13.6,0.264,0.704,0.486,10.04,10.0,0.424,0.48,1.0,0.201,91.9,90.5,75.42,90,0.526
0041100105,1610612741,Bulls,CHI,Chicago,240:00,82.1,83.7,75.4,75.0,6.7,8.7,0.647,1.47,17.8,0.216,0.782,0.509,15.985,16.3,0.445,0.443,1.0,0.2,92.7,92.0,76.67,92,0.586
0041100105,1610612755,76ers,PHI,Philadelphia,240:00,75.4,75.0,82.1,83.7,-6.7,-8.7,0.56,1.0,12.0,0.218,0.784,0.491,15.291,15.2,0.333,0.39,1.0,0.199,92.7,92.0,76.67,92,0.414
0041100106,1610612741,Bulls,CHI,Chicago,240:00,88.4,92.9,94.3,96.3,-5.9,-3.5,0.633,1.36,15.5,0.423,,,15.866,16.7,0.388,0.437,1.0,0.194,86.02,83.0,69.17,84,0.5
0041100106,1610612755,76ers,PHI,Philadelphia,240:00,94.3,96.3,88.4,92.9,5.9,3.5,0.655,2.71,17.6,,0.577,,8.353,8.5,0.438,0.483,1.0,0.2,86.02,83.0,69.17,82,0.5
0041100111,1610612748,Heat,MIA,Miami,240:00,113.0,116.3,77.2,77.0,35.8,39.3,0.471,0.94,13.6,0.357,0.609,0.489,19.205,19.8,0.543,0.592,1.0,0.191,87.68,86.5,72.08,86,0.801
0041100111,1610612752,Knicks,NYK,New York,240:00,77.2,77.0,113.0,116.3,-35.8,-39.3,0.44,0.41,9.7,0.391,0.643,0.511,31.092,31.0,0.407,0.448,1.0,0.194,87.68,86.5,72.08,87,0.199
0041100112,1610612748,Heat,MIA,Miami,240:00,121.1,122.4,108.8,113.3,12.3,9.1,0.737,3.5,23.2,0.25,0.643,0.451,9.315,9.4,0.582,0.613,1.0,0.196,86.12,84.0,70.0,85,0.601
0041100112,1610612752,Knicks,NYK,New York,240:00,108.8,113.3,121.1,122.4,-12.3,-9.1,0.395,1.15,13.2,0.357,0.75,0.549,15.053,15.7,0.526,0.551,1.0,0.199,86.12,84.0,70.0,83,0.399
0041100113,1610612748,Heat,MIA,Miami,240:00,97.0,101.2,79.8,82.4,17.2,18.8,0.379,0.58,10.2,,,,21.186,22.1,0.507,0.56,1.0,0.192,88.72,85.5,71.25,86,0.721
0041100113,1610612752,Knicks,NYK,New York,240:00,79.8,82.4,97.0,101.2,-17.2,-18.8,0.364,0.4,7.3,,,,22.789,23.5,0.348,0.428,1.0,0.197,88.72,85.5,71.25,85,0.279
0041100114,1610612748,Heat,MIA,Miami,240:00,93.1,94.6,92.9,95.7,0.2,-1.1,0.667,1.43,16.3,0.255,0.702,0.479,14.989,15.2,0.432,0.492,1.0,0.201,94.58,92.5,77.08,92,0.541
0041100114,1610612752,Knicks,NYK,New York,240:00,92.9,95.7,93.1,94.6,-0.2,1.1,0.5,0.89,13.1,0.298,0.745,0.521,18.797,19.4,0.46,0.507,1.0,0.195,94.58,92.5,77.08,93,0.459
0041100115,1610612748,Heat,MIA,Miami,240:00,117.8,120.5,106.5,106.8,11.3,13.6,0.588,2.0,16.3,0.356,0.714,0.529,11.116,11.4,0.494,0.57,1.0,0.198,89.1,88.0,73.33,88,0.581
0041100115,1610612752,Knicks,NYK,New York,240:00,106.5,106.8,117.8,120.5,-11.3,-13.6,0.361,0.93,11.6,0.286,0.644,0.471,15.866,15.9,0.5,0.551,1.0,0.198,89.1,88.0,73.33,88,0.419
0041100121,1610612753,Magic,ORL,Orlando,240:00,92.2,94.2,82.2,88.5,10.0,5.7,0.563,1.38,15.4,0.275,0.597,0.451,14.8,15.1,0.451,0.472,1.0,0.198,90.76,86.5,72.08,86,0.54
0041100121,1610612754,Pacers,IND,Indiana,240:00,82.2,88.5,92.2,94.2,-10.0,-5.7,0.567,1.42,13.5,0.403,0.725,0.549,12.81,13.8,0.368,0.398,1.0,0.197,90.76,86.5,72.08,87,0.46
0041100122,1610612753,Magic,ORL,Orlando,240:00,89.3,91.8,106.5,109.4,-17.2,-17.6,0.593,1.0,13.8,0.353,,,18.315,18.8,0.408,0.462,1.0,0.201,87.34,85.0,70.83,85,0.376
0041100122,1610612754,Pacers,IND,Indiana,240:00,106.5,109.4,89.3,91.8,17.2,17.6,0.273,0.69,8.1,,0.647,,14.888,15.3,0.442,0.521,1.0,0.197,87.34,85.0,70.83,85,0.624
0041100123,1610612753,Magic,ORL,Orlando,240:00,81.4,85.1,110.5,111.5,-29.1,-26.4,0.467,0.82,12.7,0.244,0.674,0.462,18.698,19.5,0.458,0.469,1.0,0.2,89.36,87.0,72.5,87,0.315
0041100123,1610612754,Pacers,IND,Indiana,240:00,110.5,111.5,81.4,85.1,29.1,26.4,0.432,1.23,13.7,0.326,0.756,0.538,14.806,14.9,0.519,0.552,1.0,0.196,89.36,87.0,72.5,87,0.685
0041100124,1610612753,Magic,ORL,Orlando,265:00,99.7,103.1,104.3,104.1,-4.7,-1.0,0.706,1.85,17.9,0.296,0.688,0.48,13.089,13.5,0.453,0.509,1.0,0.196,88.81,87.4,72.83,96,0.485
0041100124,1610612754,Pacers,IND,Indiana,265:00,104.3,104.1,99.7,103.1,4.7,1.0,0.59,1.35,17.3,0.313,0.704,0.52,17.562,17.5,0.5,0.544,1.0,0.197,88.81,87.4,72.83,97,0.515
0041100125,1610612753,Magic,ORL,Orlando,240:00,100.7,101.2,112.7,123.5,-12.0,-22.4,0.438,1.27,12.8,0.255,,,12.737,12.8,0.493,0.516,1.0,0.199,89.76,85.5,71.25,86,0.396
0041100125,1610612754,Pacers,IND,Indiana,240:00,112.7,123.5,100.7,101.2,12.0,22.4,0.372,1.07,13.4,,0.745,,16.101,17.6,0.579,0.596,1.0,0.194,89.76,85.5,71.25,85,0.604
0041100131,1610612737,Hawks,ATL,Atlanta,240:00,95.1,95.4,85.3,85.1,9.8,10.3,0.516,1.23,14.0,0.271,0.82,0.551,14.901,14.9,0.454,0.487,1.0,0.2,86.98,87.0,72.5,87,0.516
0041100131,1610612738,Celtics,BOS,Boston,240:00,85.3,85.1,95.1,95.4,-9.8,-10.3,0.656,3.5,18.3,0.18,0.729,0.449,6.919,6.9,0.39,0.422,1.0,0.201,86.98,87.0,72.5,87,0.484
0041100132,1610612737,Hawks,ATL,Atlanta,240:00,85.3,87.0,91.0,94.6,-5.7,-7.6,0.483,1.17,11.9,,0.762,,12.793,13.0,0.386,0.436,1.0,0.198,94.72,92.0,76.67,92,0.383
0041100132,1610612738,Celtics,BOS,Boston,240:00,91.0,94.6,85.3,87.0,5.7,7.6,0.483,0.82,12.4,0.238,,,17.775,18.5,0.449,0.533,1.0,0.197,94.72,92.0,76.67,92,0.617
0041100133,1610612737,Hawks,ATL,Atlanta,265:00,81.9,84.8,90.9,90.0,-9.0,-5.2,0.441,0.88,11.7,,0.796,,16.569,17.2,0.4,0.435,1.0,0.197,91.29,90.11,75.09,99,0.389
0041100133,1610612738,Celtics,BOS,Boston,265:00,90.9,90.0,81.9,84.8,9.0,5.2,0.563,1.13,14.5,0.204,,,16.162,16.0,0.43,0.5,1.0,0.196,91.29,90.11,75.09,100,0.611
0041100134,1610612737,Hawks,ATL,Atlanta,240:00,84.5,86.8,110.1,111.0,-25.6,-24.2,0.581,1.0,15.1,0.255,0.854,0.534,19.255,19.8,0.434,0.473,1.0,0.197,92.6,91.0,75.83,91,0.356
0041100134,1610612738,Celtics,BOS,Boston,240:00,110.1,111.0,84.5,86.8,25.6,24.2,0.585,2.18,19.9,0.146,0.745,0.466,11.993,12.1,0.581,0.589,1.0,0.196,92.6,91.0,75.83,91,0.644
0041100135,1610612737,Hawks,ATL,Atlanta,240:00,102.2,100.0,96.0,97.7,6.2,2.3,0.588,1.05,16.9,,0.721,,22.311,21.8,0.514,0.55,1.0,0.2,87.38,87.5,72.92,87,0.485
0041100135,1610612738,Celtics,BOS,Boston,240:00,96.0,97.7,102.2,100.0,-6.2,-2.3,0.676,1.53,18.9,0.279,,,16.741,17.0,0.481,0.514,1.0,0.199,87.38,87.5,72.92,88,0.515
0041100136,1610612737,Hawks,ATL,Atlanta,240:00,90.5,95.2,97.0,98.8,-6.5,-3.6,0.688,1.69,18.7,0.261,0.721,0.483,14.706,15.5,0.455,0.485,1.0,0.199,86.98,84.0,70.0,84,0.451
0041100136,1610612738,Celtics,BOS,Boston,240:00,97.0,98.8,90.5,95.2,6.5,3.6,0.613,1.58,16.4,0.279,0.739,0.517,14.025,14.3,0.432,0.491,1.0,0.197,86.98,84.0,70.0,84,0.549
0041100141,1610612759,Spurs,SAS,San Antonio,240:00,110.0,114.0,98.7,97.8,11.4,16.1,0.625,2.5,19.0,,0.681,,10.382,10.8,0.512,0.55,1.0,0.199,94.26,93.0,77.5,93,0.591
0041100141,1610612762,Jazz,UTA,Utah,240:00,98.7,97.8,110.0,114.0,-11.4,-16.1,0.531,1.06,13.9,0.319,,,17.354,17.2,0.447,0.51,1.0,0.202,94.26,93.0,77.5,93,0.409
0041100142,1610612759,Spurs,SAS,San Antonio,240:00,122.1,120.0,85.5,87.4,36.6,32.6,0.596,2.33,22.2,0.171,0.661,0.485,12.848,12.6,0.634,0.66,1.0,0.201,95.26,95.0,79.17,95,0.73
0041100142,1610612762,Jazz,UTA,Utah,240:00,85.5,87.4,122.1,120.0,-36.6,-32.6,0.516,1.07,12.2,0.339,0.829,0.515,15.445,15.8,0.35,0.415,1.0,0.198,95.26,95.0,79.17,95,0.27
0041100143,1610612759,Spurs,SAS,San Antonio,240:00,111.3,110.9,95.3,96.8,16.0,14.1,0.538,1.91,17.3,0.222,0.589,0.426,11.998,12.0,0.531,0.569,1.0,0.201,93.06,92.5,77.08,92,0.583
0041100143,1610612762,Jazz,UTA,Utah,240:00,95.3,96.8,111.3,110.9,-16.0,-14.1,0.5,1.64,13.9,0.411,0.778,0.574,11.648,11.8,0.427,0.448,1.0,0.199,93.06,92.5,77.08,93,0.417
0041100144,1610612759,Spurs,SAS,San Antonio,240:00,92.4,94.6,84.9,87.1,7.5,7.5,0.429,0.86,10.6,0.173,0.645,0.43,14.862,15.2,0.446,0.499,1.0,0.194,94.82,92.5,77.08,92,0.498
0041100144,1610612762,Jazz,UTA,Utah,240:00,84.9,87.1,92.4,94.6,-7.5,-7.5,0.5,1.33,12.6,0.355,0.827,0.57,12.573,12.9,0.364,0.407,1.0,0.201,94.82,92.5,77.08,93,0.502
0041100151,1610612742,Mavericks,DAL,Dallas,240:00,104.3,104.3,106.7,107.6,-2.4,-3.4,0.441,1.0,12.6,0.289,,,15.957,16.0,0.5,0.551,1.0,0.2,93.4,93.0,77.5,94,0.492
0041100151,1610612760,Thunder,OKC,Oklahoma City,240:00,106.7,107.6,104.3,104.3,2.4,3.4,0.447,1.21,14.3,,0.711,,15.086,15.2,0.519,0.564,1.0,0.198,93.4,93.0,77.5,92,0.508
0041100152,1610612742,Mavericks,DAL,Dallas,240:00,104.1,105.3,107.2,108.5,-3.1,-3.2,0.394,0.93,10.8,0.292,0.784,0.506,14.724,14.9,0.449,0.532,1.0,0.198,95.12,94.0,78.33,94,0.444
0041100152,1610612760,Thunder,OKC,Oklahoma City,240:00,107.2,108.5,104.1,105.3,3.1,3.2,0.433,0.81,11.5,0.216,0.708,0.494,16.814,17.0,0.485,0.606,1.0,0.202,95.12,94.0,78.33,94,0.556
0041100153,1610612742,Mavericks,DAL,Dallas,240:00,83.7,85.9,103.8,102.2,-20.2,-16.3,0.577,0.94,12.7,0.25,0.808,0.529,16.942,17.4,0.388,0.452,1.0,0.199,92.96,92.5,77.08,92,0.395
0041100153,1610612760,Thunder,OKC,Oklahoma City,240:00,103.8,102.2,83.7,85.9,20.2,16.3,0.5,2.25,15.2,0.192,0.75,0.471,8.745,8.6,0.494,0.514,1.0,0.199,92.96,92.5,77.08,93,0.605
0041100154,1610612742,Mavericks,DAL,Dallas,240:00,105.9,106.6,113.4,114.4,-7.5,-7.9,0.576,1.46,15.6,0.292,0.789,0.512,14.198,14.3,0.481,0.542,1.0,0.199,91.18,90.5,75.42,91,0.447
0041100154,1610612760,Thunder,OKC,Oklahoma City,240:00,113.4,114.4,105.9,106.6,7.5,7.9,0.564,1.69,18.5,0.211,0.708,0.488,14.317,14.4,0.58,0.615,1.0,0.2,91.18,90.5,75.42,90,0.553
0041100161,1610612743,Nuggets,DEN,Denver,240:00,91.8,94.6,111.2,112.0,-19.4,-17.3,0.531,1.7,13.2,0.333,0.717,0.495,10.43,10.8,0.378,0.432,1.0,0.198,94.24,92.5,77.08,93,0.356
0041100161,1610612747,Lakers,LAL,Los Angeles,240:00,111.2,112.0,91.8,94.6,19.4,17.3,0.512,2.0,17.5,0.283,0.667,0.505,11.879,12.0,0.535,0.556,1.0,0.201,94.24,92.5,77.08,92,0.644
0041100162,1610612743,Nuggets,DEN,Denver,240:00,105.6,106.4,105.9,109.5,-0.2,-3.1,0.525,1.62,15.6,0.396,0.596,0.5,13.73,13.8,0.462,0.497,1.0,0.201,96.46,94.5,78.75,94,0.487
0041100162,1610612747,Lakers,LAL,Los Angeles,240:00,105.9,109.5,105.6,106.4,0.2,3.1,0.465,1.82,14.7,0.404,0.604,0.5,11.197,11.6,0.458,0.494,1.0,0.196,96.46,94.5,78.75,95,0.513
0041100163,1610612743,Nuggets,DEN,Denver,240:00,108.6,108.8,92.3,94.4,16.3,14.4,0.622,3.29,17.3,0.407,0.717,0.554,7.682,7.7,0.43,0.48,1.0,0.2,91.06,90.0,75.0,91,0.587
0041100163,1610612747,Lakers,LAL,Los Angeles,240:00,92.3,94.4,108.6,108.8,-16.3,-14.4,0.724,1.4,16.8,0.283,0.593,0.446,16.484,16.9,0.41,0.472,1.0,0.2,91.06,90.0,75.0,89,0.413
0041100164,1610612743,Nuggets,DEN,Denver,240:00,99.7,102.3,103.5,109.5,-3.8,-7.2,0.436,1.7,14.4,0.388,0.538,0.465,11.328,11.6,0.471,0.482,1.0,0.199,88.6,85.0,70.83,86,0.473
0041100164,1610612747,Lakers,LAL,Los Angeles,240:00,103.5,109.5,99.7,102.3,3.8,7.2,0.564,1.57,16.9,0.462,0.612,0.535,15.744,16.7,0.483,0.49,1.0,0.198,88.6,85.0,70.83,84,0.527
0041100165,1610612743,Nuggets,DEN,Denver,240:00,106.4,107.4,102.7,104.2,3.7,3.2,0.487,2.71,15.5,0.229,0.678,0.477,7.301,7.4,0.476,0.526,1.0,0.2,96.16,95.0,79.17,95,0.543
0041100165,1610612747,Lakers,LAL,Los Angeles,240:00,102.7,104.2,106.4,107.4,-3.7,-3.2,0.571,2.0,15.2,0.322,0.771,0.523,10.369,10.5,0.439,0.488,1.0,0.199,96.16,95.0,79.17,95,0.457
0041100166,1610612743,Nuggets,DEN,Denver,240:00,112.5,118.9,100.8,101.1,11.6,17.9,0.553,2.17,19.1,0.313,0.704,0.52,11.943,12.6,0.571,0.574,1.0,0.196,97.84,95.0,79.17,95,0.571
